Ubigeo,Distrito,Población total,Densidad,Altitud,Número de Centros Poblados,País fronterizo,Índice de Vulnerabilidad a la Inseguridad Alimentaria,Cámara de comercio,Índice de Desarrollo Humano,Porcentaje de la población en pobreza total,Porcentaje de Población Ocupada,"Devengado per cápita en soles (2020) - Actividad
19/","Devengado per cápita en soles (2020) - Inversión
19/"
021903,ALFONSO UGARTE,908,7.756164044,3197,7,0,0.576982737,0,0.314848008,55.834331,10.8226565,1934.074153,286.9513898
021904,CASHAPAMPA,3174,40.06869773,3430,48,0,0.708916843,0,0.2235536,48.143048,13.15955569,899.8593813,3584.983436
021905,CHINGALPO,1200,6.7147806,3157,9,0,0.641191721,0,0.296805206,48.780244,14.3098965,903.4775064,1833.153551
021906,HUAYLLABAMBA,4324,14.59767717,3329,29,0,0.727648139,0,0.26655849,60.205834,20.57758866,812.0686875,3410.041212
021907,QUICHES,2908,18.73724316,3035,23,0,0.635862112,0,0.203232028,45.549281,6.429049024,857.0383769,685.5185948
021908,RAGASH,2871,16.02782442,3437,48,0,0.73313868,0,0.232558426,59.317969,19.05114686,605.1605268,1777.031916
021909,SAN JUAN,6597,39.09864271,2739,96,0,0.787566543,0,0.184331585,62.39034,25.53764072,600.2037636,1590.88529
021910,SICSIBAMBA,1975,20.95348837,3148,25,0,0.628592908,0,0.283551265,47.918974,14.24299131,609.8747003,2888.106704
021901,SIHUAS,5748,127.7790459,2767,25,0,0.330159307,0,0.528514394,27.851744,32.21439597,2971.469921,1173.756147
022002,CASCAPARA,2126,16.56304222,2742,29,0,0.705076277,0,0.266921378,62.5019,26.05343533,470.3196333,668.2647316
022003,MANCOS,7434,116.3466042,2542,52,0,0.535699844,0,0.39943458,30.428205,31.54414088,399.3555918,566.6873041
022004,MATACOTO,1527,41.46620848,2486,34,0,0.637640238,0,0.301290575,41.341772,31.21567647,499.9398398,294.1536298
022005,QUILLO,12431,38.72883396,1267,85,0,0.741768539,0,0.134122902,59.194668,25.94943928,543.5376088,871.4037781
022006,RANRAHIRCA,2921,149.235474,2496,19,0,0.565410256,0,0.407115546,40.109084,35.445676,372.0199268,479.0505094
022007,SHUPLUY,2391,16.89168362,2517,26,0,0.731787801,0,0.235866658,53.491018,19.62352063,596.9346496,4074.166734
022008,YANAMA,7219,24.79542612,3389,51,0,0.679264307,0,0.280668878,41.635967,19.18505895,882.6619196,689.3835538
022001,YUNGAY,20670,81.3430678,2517,97,0,0.44316256,0,0.422517557,28.646702,41.51659856,3402.074884,703.2469386
070102,BELLAVISTA,77391,20216.88596,13,1,0,0.100360274,0,0.728519895,4.514266,47.56194929,3015.270781,207.8966417
070101,CALLAO,428082,11572.28916,27,1,0,0.20073545,0,0.676200508,14.174308,51.32506305,4906.568796,57.16907548
070103,CARMEN DE LA LEGUA REYNOSO,43087,27323.58491,82,1,0,0.137977302,0,0.676406509,11.838163,48.26635618,1691.717743,127.5732947
070104,LA PERLA,63537,26569.45455,37,1,0,0.093327224,0,0.73965809,3.118283,46.81579382,1034.719898,84.82716476
070105,LA PUNTA,4536,420.8378672,29,1,0,0.150555074,0,0.752697141,1.942411,40.49829997,2840.323204,10.98901099
070107,MI PERÚ,(**),16019.84127,118,1,0,0.192416668,0,0.643710033,23.941494,#VALOR!,715.6071003,509.3612913
070106,VENTANILLA,280511,4981.981982,43,1,0,0.204037666,0,0.600315706,26.066656,50.43742755,1148.515357,131.6093091
100201,AMBO,16583,72.64196676,2106,83,0,0.405701518,0,0.440956856,25.494056,42.53902936,3074.821295,1120.020833
100202,CAYNA,3934,23.74585968,3332,132,0,0.759589314,0,0.223944374,43.51369,16.85280013,1052.805369,725.8647502
100203,COLPAS,2877,17.0012619,2740,73,0,0.774333954,0,0.228658705,57.07202,19.57410265,1085.34723,429.4587483
100204,CONCHAMARCA,6169,59.10695544,2185,62,0,0.546454668,0,0.409976186,43.51369,23.88892037,868.8319451,2213.748935
100205,HUACAR,8595,38.86351022,2157,171,0,0.618844628,0,0.314243814,36.986958,32.28499843,1138.183153,522.5924552
100206,SAN FRANCISCO,3482,21.21112119,3521,37,0,0.656326473,0,0.275184124,38.147645,14.04840348,953.0359004,315.2968767
100207,SAN RAFAEL,12332,26.83091766,2720,113,0,0.715495467,0,0.270128016,41.785876,22.27305049,1269.245588,815.6654936
100208,TOMAY KICHWA,4777,105.7706008,2049,36,0,0.405791521,0,0.485016337,26.530978,25.96243351,1041.619187,158.4293983
100307,CHUQUIS,5400,29.54049587,3375,84,0,0.723521233,0,0.347238536,44.594458,19.22123888,1194.066979,1730.213115
100301,LA UNIÓN,6469,36.37342908,3275,38,0,0.399357021,0,0.512274425,27.127487,36.33173226,7056.731032,1447.104646
100311,MARÍAS,8042,11.26734041,3508,137,0,0.791809797,0,0.231743822,54.155388,15.66492817,871.9944624,596.8006866
100313,PACHAS,11714,27.50623253,3474,184,0,0.668719828,0,0.401358453,35.96922,12.7328982,1270.146579,1082.85958
100316,QUIVILLA,2181,38.7202381,2972,51,0,0.583686709,0,0.407256426,35.96922,16.35629606,1713.818663,2290.751322
100317,RIPAN,6679,89.8054371,3233,95,0,0.534520686,0,0.407901222,38.055644,23.95449077,735.156176,529.0451284
100321,SHUNQUI,2702,71.82269064,3542,48,0,0.7507056,0,0.275030096,38.03192,14.75749908,1019.29464,78.5236858
100322,SILLAPATA,3087,49.15638735,3459,74,0,0.787200093,0,0.306792957,45.952223,12.33449032,1264.524286,95.61744736
100323,YANAS,3307,86.00936381,3477,62,0,0.717899024,0,0.364656254,38.03192,19.77249846,1229.412587,1388.087304
100402,CANCHABAMBA,3210,18.39105069,3208,19,0,0.727689743,0,0.276862005,63.623112,12.74437216,1438.060614,164.5677852
100403,COCHABAMBA,2889,2.600493524,3293,54,0,0.664528489,0,0.360719954,46.174772,18.12138136,1284.761387,250.1404211
100401,HUACAYBAMBA,7121,11.23658757,3176,105,0,0.57894206,0,0.341045928,46.935145,20.19766271,2610.423379,985.6420966
100404,PINRA,8318,25.7093511,2874,45,0,0.658767581,0,0.284552483,55.905329,6.215701444,1329.98725,317.478241
100502,ARANCAY,1883,13.46554664,3066,18,0,0.644443989,0,0.325458643,44.553617,23.09912017,1506.490014,250.102364
100503,CHAVÍN DE PARIARCA,4571,51.68627451,3382,98,0,0.659294784,0,0.313131762,32.985473,28.69619171,1051.138374,182.3135703
100504,JACAS GRANDE,6794,30.7270349,3625,160,0,0.748753071,0,0.336248221,55.077439,21.93750519,1214.366524,1610.541196
100505,JIRCAN,3101,22.54451126,3211,51,0,0.730461121,0,0.315700873,52.021802,16.23581477,1719.247599,403.055795
100501,LLATA,15745,35.32028686,3489,145,0,0.497638464,0,0.424191855,34.707656,27.43149179,1971.713265,1400.522233
100506,MIRAFLORES,3690,41.48232375,3688,35,0,0.73182106,0,0.291070669,53.687158,24.85755089,1166.268505,941.6631647
100507,MONZÓN,19445,10.11837859,982,108,0,0.586503506,0,0.394620046,27.373968,25.44392368,586.025076,941.4504827
100508,PUNCHAO,2495,56.58143939,3560,14,0,0.642562509,0,0.35552238,39.972025,20.78306868,1465.936142,279.361251
100509,PUÑOS,5021,55.42997543,3749,81,0,0.757531106,0,0.274570202,48.737594,17.74564628,1140.100862,147.2947677
100510,SINGA,4279,24.52867502,3649,25,0,0.63586545,0,0.358608138,45.80185,16.26050729,1677.769014,86.01101854
100511,TANTAMAYO,3069,9.625925185,3517,65,0,0.757651687,0,0.256041464,45.80185,15.5931592,2171.710154,2300.288508
100102,AMARILIS,71485,684.9483597,1950,64,0,0.244467199,0,0.618044446,13.903566,49.15287341,600.6647854,665.9661417
100103,CHINCHAO,26217,24.45776471,2122,82,0,0.643187761,0,0.309654999,41.245682,16.79029202,1048.664993,939.6513795
100104,CHURUBAMBA,25797,44.11700932,1954,125,0,0.708069921,0,0.198575824,45.895773,20.67489733,982.3829351,504.1064019
100101,HUÁNUCO,79117,787.871346,1921,57,0,0.263250828,1,0.589321451,13.066336,49.53915003,5678.247473,786.7053237
100105,MARGOS,15625,36.33635087,3555,84,0,0.705578327,0,0.274908339,42.99617,9.818480834,1110.710689,123.8965787
100111,PILLCO MARCA,24510,463.594831,1996,25,0,0.272537529,0,0.621616493,10.613421,70.50446934,2425.350826,800.1460812
100106,QUISQUI,7522,35.67789742,2427,60,0,0.72540468,0,0.257309052,42.99617,14.43772848,1293.999964,191.4672773
100107,SAN FRANCISCO DE CAYRÁN,5004,40.26258206,2247,55,0,0.619434357,0,0.379256419,30.82901,34.31212696,784.8528872,483.3913264
100113,SAN PABLO DE PILLAO,(**),14.58091002,2954,57,0,0.633277118,0,0.361508969,30.82901,#VALOR!,1808.448897,283.488882
100108,SAN PEDRO DE CHAULÁN,7279,17.76543024,3587,151,0,0.735249579,0,0.215151957,52.221542,12.15810176,1454.549231,406.1787616
100109,SANTA MARÍA DEL VALLE,19462,55.42843069,1939,138,0,0.680153906,0,0.270127181,44.559541,34.44017732,1068.310069,380.7480477
100112,YACUS,(**),45.09298999,3243,22,0,0.687797546,0,0.317977645,49.86168,#VALOR!,1785.175225,362.9744829
100110,YARUMAYO,2849,48.63800459,3055,31,0,0.714873314,0,0.31609841,46.61658,15.09270175,1991.0953,1272.243816
101002,BAÑOS,5674,21.3480938,3442,119,0,0.560691416,0,0.420447215,29.75199,11.00256043,1226.71772,1268.349902
101001,JESÚS,6624,11.691487,3499,335,0,0.5829252,0,0.39986298,25.238965,21.0916823,2047.003325,1626.485106
101003,JIVIA,2624,31.69140434,3394,51,0,0.715906918,0,0.346284243,29.75199,13.68821874,2150.19157,1696.672265
101004,QUEROPALCA,1748,6.725123904,3835,63,0,0.607386112,0,0.447781066,29.75199,20.48375115,4435.01754,80.20408163
101005,RONDOS,7850,33.59107543,3617,153,0,0.697938204,0,0.367851192,36.802448,11.35881134,1064.611116,149.7924864
101006,SAN FRANCISCO DE ASÍS,2582,27.41399763,3457,90,0,0.674300134,0,0.349698271,29.75199,18.79601679,1841.058334,295.3217179
101007,SAN MIGUEL DE CAURI,10219,7.205420388,3625,427,0,0.563287139,0,0.475829671,43.663957,24.44241029,1333.751356,3908.888841
100608,CASTILLO GRANDE,(**),74.85628122,675,16,0,0.281598628,0,0.569443161,13.55109,#VALOR!,652.872703,237.3388191
100602,DANIEL ALOMÍA ROBLES,6952,12.38077613,669,45,0,0.679034114,0,0.354329134,28.97587,35.63373356,503.5922847,748.6523962
100603,HERMILIO VALDIZÁN,4011,42.62032086,1354,21,0,0.646400511,0,0.308508601,28.97587,31.24832382,785.94023,265.4177457
100604,JOSÉ CRESPO Y CASTILLO,33974,13.31943829,587,50,0,0.380574763,0,0.448898078,19.090586,28.03286959,371.7054985,388.6462515
100605,LUYANDO,9070,108.6224083,642,46,0,0.453805327,0,0.426977099,10.163237,37.25588656,424.4103175,996.6596926
100606,MARIANO DAMASO BERAÚN,9891,18.18027588,736,53,0,0.56168294,0,0.351416595,25.385949,39.33267738,451.4947498,393.4065056
100607,PUCAYACU,(**),4.405544348,573,21,0,0.637116313,0,0.332751263,23.72049,#VALOR!,791.8249424,837.2294978
100609,PUEBLO NUEVO,(**),S.I.,626,26,0,0.607794166,0,0.418417149,18.991424,#VALOR!,842.9944499,494.3396478
100601,RUPA-RUPA,59482,245.2723998,667,23,0,0.272023201,1,0.581833729,13.55109,40.38540687,2851.647222,904.3100684
100610,SANTO DOMINGO DE ANDA,(**),8.513789941,617,14,0,0.655562639,0,0.319509997,23.72049,#VALOR!,607.7807457,310.766976
100702,CHOLÓN,9380,3.314527172,2447,47,0,0.658580244,0,0.327820215,37.38686,21.50281665,1130.940706,2683.203387
100701,HUACRACHUCO,15992,23.25191945,2914,91,0,0.647334516,0,0.314753685,37.38686,18.89554472,1403.113015,339.5474323
100704,LA MORADA,(**),3.462124832,559,21,0,0.588497758,0,0.443169601,29.27597,#VALOR!,1074.778774,1394.340342
100703,SAN BUENAVENTURA,2642,33.66073492,3211,73,0,0.791712821,0,0.225549698,59.373586,14.03328758,1119.044065,145.2857741
100705,SANTA ROSA DE ALTO YANAJANCA,(**),2.497117182,530,10,0,0.644473672,0,0.345833499,29.27597,#VALOR!,881.7633678,442.8513694
100802,CHAGLLA,11704,11.15823049,3040,96,0,0.60377872,0,0.343376894,29.524074,33.04461742,1196.093173,187.7687721
100803,MOLINO,12860,61.76645435,2396,104,0,0.693315268,0,0.254013733,52.709049,23.35777644,1232.602419,736.2284745
100801,PANAO,20831,15.08799008,2536,108,0,0.742452145,0,0.248810142,47.880996,27.3017681,1723.142671,1414.586005
100804,UMARI,18096,88.13388785,2524,61,0,0.731940925,0,0.26249023,54.067729,18.21447402,1459.540891,330.8384717
100902,CODO DEL POZUZO,6414,2.53729636,398,66,0,0.586896241,0,0.354047299,27.218251,48.35532133,1326.466433,440.6384091
100903,HONORIA,5943,8.510744941,177,41,0,0.628535748,0,0.370893215,26.66691,30.40877205,1640.916257,360.4814576
100901,PUERTO INCA,9192,6.831285686,215,59,0,0.479757488,0,0.414220625,23.248431,41.00359902,2722.592843,269.9892896
100904,TOURNAVISTA,5378,2.919056209,214,42,0,0.534447312,0,0.424499936,26.66691,45.79734416,1448.191616,484.7559093
100905,YUYAPICHIS,5975,3.93905571,227,52,0,0.578790247,0,0.370911655,14.72432,42.36154974,1357.409631,982.7710014
101104,APARICIO POMARES,6089,40.80484875,3452,59,0,0.791547298,0,0.279603978,47.954063,22.76812971,1199.56288,428.7946059
101102,CAHUAC,3529,75.15254237,3413,31,0,0.724777997,0,0.355397798,44.87558,7.149700995,1321.994962,1142.595571
101103,CHACABAMBA,3161,146.5819722,3204,47,0,0.664335728,0,0.340451625,41.815773,3.925791352,1400.634573,560.9274494
101101,CHAVINILLO,7136,37.2587249,3475,82,0,0.755597174,0,0.230690926,42.137762,15.8996827,2503.013359,343.4336028
101108,CHORAS,3634,61.18743867,3554,37,0,0.754420161,0,0.296898879,46.523933,16.44254492,868.5831729,481.8447688
101105,JACAS CHICO,2013,68.30752212,3816,32,0,0.776459932,0,0.276387069,44.875401,15.09485312,1004.480826,679.9576599
101106,OBAS,6339,50.94998376,3543,131,0,0.673028886,0,0.365259213,35.054345,13.94520861,1698.011761,135.5765849
101107,PAMPAMARCA,2383,27.2564667,3436,68,0,0.741068661,0,0.270099837,48.635934,9.014016032,1263.767052,364.0889803
120301,CHANCHAMAYO,27507,37.72887401,804,64,0,0.263112545,1,0.587430625,15.38681,49.27107402,5166.954262,600.2938937
120302,PERENÉ,58057,49.14704993,666,186,0,0.428559184,0,0.429586041,31.267017,41.76019925,411.8810432,673.4148058
120303,PICHANAQUI,52078,36.00718968,531,150,0,0.443984687,0,0.450470436,30.580174,35.05226824,1751.524886,362.2274191
120304,SAN LUIS DE SHUARO,7276,31.79443739,739,43,0,0.542660832,0,0.430932345,21.48942,26.92840994,576.1965645,435.7105699
120305,SAN RAMÓN,27165,48.53212095,865,74,0,0.273624599,0,0.552431212,15.38681,44.21798702,702.9297155,532.1424061
120306,VÍTOC,2924,8.481758802,962,34,0,0.469718933,0,0.550828423,13.756187,32.15450929,702.936852,446.5532494
120902,AHUAC,6846,113.8983532,3341,24,0,0.39397788,0,0.473664512,19.95557,41.22743705,199.1247825,207.8703203
120903,CHONGOS BAJO,4611,52.34274393,3288,33,0,0.332666695,0,0.465817149,25.5341,46.14787547,242.3965235,548.0576571
120901,CHUPACA,21756,1397.834101,3286,11,0,0.25147742,0,0.548492623,14.533798,41.51588433,2157.016873,89.32313487
120904,HUÁCHAC,3888,152.2489777,3378,9,0,0.357240617,0,0.538633247,24.67012,32.96826044,758.7002507,300.851698
120905,HUAMANCACA CHICO,5181,721.9148936,3203,5,0,0.314786613,0,0.554449372,25.5341,95.07689969,995.7791674,245.4067757
120906,SAN JUAN DE ISCOS,2438,120.3643725,3280,12,0,0.461872399,0,0.522326798,28.86316,43.89831926,235.2623915,487.542886
120907,SAN JUAN DE JARPA,3822,27.2077069,3692,11,0,0.660312533,0,0.287165786,24.67012,31.27956513,286.4356143,151.3459147
120908,TRES DE DICIEMBRE,2068,206.6848568,3193,1,0,0.357574344,0,0.503351715,18.76017,67.11406059,371.1241881,682.9120132
120909,YANACANCHA,3427,4.669087974,3854,24,0,0.623837054,0,0.362346225,28.86316,33.08802243,531.0834255,3365.241769
120202,ACO,2048,49.86772487,3474,5,0,0.48626852,0,0.377311304,20.04204,38.2952295,320.3816233,390.1546207
120203,ANDAMARCA,5774,8.487552166,2508,44,0,0.788870633,0,0.263475468,46.875418,18.42930451,366.1927569,672.5968481
120204,CHAMBARÁ,3117,27.12657892,3521,21,0,0.598581254,0,0.331442818,30.89625,33.22106317,355.4452263,417.4161055
120205,COCHAS,2341,13.72311421,3231,26,0,0.657460213,0,0.394322461,47.450685,31.78580307,330.0386049,1086.769099
120206,COMAS,8125,9.104678355,3303,47,0,0.64560008,0,0.374191048,30.89625,20.38282921,307.9505456,873.2687703
120201,CONCEPCIÓN,14716,969.3821761,3303,9,0,0.26538229,0,0.559003713,18.66913,45.84800898,3932.526302,485.9631732
120207,HEROÍNAS TOLEDO,1491,55.51684088,3764,17,0,0.612686872,0,0.305840359,30.89625,20.89306565,440.9170153,111.4594979
120208,MANZANARES,1611,84.83965015,3381,5,0,0.404015064,0,0.466590537,22.96238,38.86117249,419.9207274,2591.678998
120209,MARISCAL CASTILLA,1609,2.774790277,2513,16,0,0.66748631,0,0.153131611,22.96238,28.86953415,512.4987548,1402.102796
120210,MATAHUASI,5382,228.9814066,3302,13,0,0.331299186,0,0.51501035,23.266353,45.06953678,411.8620318,57.99062842
120211,MITO,1543,59.06386355,3296,6,0,0.355311811,0,0.509432447,20.04204,43.28377805,466.4859839,1044.431639
120212,NUEVE DE JULIO,1860,283.2417582,3339,6,0,0.326548815,0,0.506474686,18.66913,46.61961773,445.663773,457.1714937
120213,ORCOTUNA,4280,114.0775611,3271,4,0,0.342222929,0,0.440692646,38.255127,46.98690228,309.9712301,398.1713539
120214,SAN JOSÉ DE QUERO,6723,21.5343075,3913,16,0,0.634228706,0,0.241515089,33.713954,31.39573818,285.1068594,649.3343546
120215,SANTA ROSA DE OCOPA,2224,163.263839,3396,6,0,0.366033971,0,0.516635524,13.418097,41.38537417,342.8114751,116.0511889
120104,CARHUACALLANGA,860,28.95500726,3774,6,0,0.706296325,0,0.39115996,31.81542,36.37369566,1452.077168,1628.98203
120105,CHACAPAMPA,1278,9.633863486,3413,16,0,0.723732352,0,0.27041135,31.81542,28.69548448,1286.279054,236.7912296
120106,CHICCHE,1339,24.08536585,3606,12,0,0.664571524,0,0.322326739,31.81542,20.35086261,1934.769494,1221.310063
120107,CHILCA,80341,12801.20482,3273,5,0,0.229589045,0,0.550564667,13.03173,49.69718953,198.0332596,181.6916926
120108,CHONGOS ALTO,1770,2.208763805,3573,59,0,0.454403996,0,0.483322425,20.04704,48.24947978,966.0298903,355.2067226
120111,CHUPURO,2107,194.6902655,3197,11,0,0.487347603,0,0.429226383,31.81542,42.4566013,266.4323788,88.76159091
120112,COLCA,2119,11.61147903,3499,12,0,0.605792701,0,0.449673128,38.56399,27.66613512,583.6061445,239.3161369
120113,CULLHUAS,2708,26.25682807,3549,16,0,0.68040657,0,0.185466142,38.56399,27.57935344,680.1990339,101.1385472
120114,EL TAMBO,152073,2546.615008,3305,15,0,0.185717106,0,0.634962045,5.108393,49.63051347,1694.621034,310.1183474
120116,HUACRAPUQUIO,1480,67.30290456,3238,6,0,0.522569537,0,0.366541698,31.81542,43.57034487,397.3503822,3455.654143
120117,HUALHUAS,4044,215.7937147,3267,1,0,0.32633251,0,0.510310164,17.07232,50.02935623,259.9133252,530.0736333
120119,HUANCÁN,15455,1648.583333,3252,5,0,0.330024898,0,0.492868752,25.03155,63.54315699,199.4752121,51.55191023
120101,HUANCAYO,116692,626.0955588,3294,6,0,0.222130299,1,0.608341388,6.563487,48.37599078,6031.520813,214.0802453
120120,HUASICANCHA,1040,19.65973535,3755,12,0,0.654480219,0,0.328706378,31.81542,28.6168728,823.4478419,185.6573932
120121,HUAYUCACHI,8518,874.9428789,3251,3,0,0.367490113,0,0.486900571,26.55351,47.1866267,254.7574678,212.0867183
120122,INGENIO,2771,53.21823982,3486,16,0,0.451401472,0,0.445106331,20.04704,33.32778834,642.9777116,489.8348237
120124,PARIAHUANCA,7412,12.36275304,2591,51,0,0.730568409,0,0.184791902,31.81542,18.16975991,443.4914972,426.7091289
120125,PILCOMAYO,13741,1070.564916,3244,1,0,0.267598391,0,0.570857606,17.07232,59.79194796,291.2471288,313.7433364
120126,PUCARÁ,5920,58.0595529,3374,19,0,0.504315495,0,0.402010049,26.55351,41.7626212,396.492848,246.7964614
120127,QUICHUAY,2018,62.20178212,3430,19,0,0.432964683,0,0.47302798,20.04704,32.49517942,299.3736784,730.3524399
120128,QUILCAS,4178,30.63459936,3323,61,0,0.426009715,0,0.462721667,25.97536,31.44825178,239.3366148,545.4680839
120129,SAN AGUSTÍN,10648,691.0350801,3297,10,0,0.30781132,0,0.548894116,25.97536,58.84634468,536.0297593,71.29370456
120130,SAN JERÓNIMO DE TUNÁN,10042,632.9204383,3301,1,0,0.290910184,0,0.546179059,22.34907,45.03247829,210.8821581,146.6421076
120135,SANTO DOMINGO DE ACOBAMBA,8417,9.085884682,2221,56,0,0.713924527,0,0.384106141,38.56399,20.96684359,717.5950262,339.4385514
120132,SAÑO,3986,504.3140638,3297,2,0,0.347489715,0,0.475957563,22.34907,47.29461433,325.27716,788.974556
120133,SAPALLANGA,13654,185.4478239,3330,14,0,0.359210849,0,0.475997456,24.349749,67.10398853,195.6940236,147.151713
120134,SICAYA,7831,263.8427334,3305,12,0,0.280807555,0,0.528563634,22.34907,83.89242207,312.9289977,472.2517048
120136,VIQUES,2198,784.8739496,3200,3,0,0.376509249,0,0.432237186,36.59578,46.382771,372.7969557,184.4357031
120402,ACOLLA,8805,63.46405229,3493,19,0,0.42723,0,0.484660958,34.997418,27.89055809,319.5562693,224.1267971
120403,APATA,5200,12.89075471,3359,100,0,0.492122889,0,0.461935355,32.56425,26.81639045,339.8805115,102.7733781
120404,ATAURA,1326,253.3898305,3364,2,0,0.375016093,0,0.555870109,21.93331,36.50318008,516.625592,66.81317057
120405,CANCHAYLLO,1855,1.804676359,3632,10,0,0.436347723,0,0.425123223,32.56425,26.52134015,399.7742638,425.4361228
120406,CURICACA,1836,24.10327767,3546,20,0,0.419266939,0,0.454564305,21.93331,27.40086945,772.7902951,363.3930212
120407,EL MANTARO,2725,162.5563063,3336,3,0,0.299714208,0,0.540670623,24.70769,40.88845161,351.3518081,66.01573259
120408,HUAMALÍ,2058,94.5517583,3366,6,0,0.346469939,0,0.492666948,18.58019,30.49914544,364.5476323,234.9150969
